"","ID_SITE","DATE","HEURE","nomSite*","gpsLong*","gpsLat*","TEMPERATURE","FLUORESCENCE","PAR","SALINITE","PROFONDEUR","ANNEE","MOIS","JOUR","TIME"
"1182","10",2021-01-19,7H 58M 33S,"Sola","3.145","42.4883","15.4464",0.585,NA,"37.6653","11.00",2021,1,19,504
"1183","10",2021-01-19,7H 58M 36S,"Sola","3.145","42.4883","15.4460",0.5876,NA,"37.6616","12.00",2021,1,19,504
"1184","10",2021-01-19,7H 58M 38S,"Sola","3.145","42.4883","15.4500",0.5714,NA,"37.6718","13.00",2021,1,19,504
"1185","10",2021-01-19,7H 58M 40S,"Sola","3.145","42.4883","15.4496",0.5693,NA,"37.6731","14.00",2021,1,19,504
"1186","10",2021-01-19,7H 58M 43S,"Sola","3.145","42.4883","15.4557",0.5805,NA,"37.6748","15.00",2021,1,19,504
"1187","10",2021-01-19,7H 58M 45S,"Sola","3.145","42.4883","15.4520",0.571,NA,"37.6743","16.00",2021,1,19,504
"1188","10",2021-01-19,7H 58M 47S,"Sola","3.145","42.4883","15.4542",0.5761,NA,"37.6771","17.00",2021,1,19,504
"1189","10",2021-01-19,7H 58M 50S,"Sola","3.145","42.4883","15.4572",0.5725,NA,"37.6761","18.00",2021,1,19,504
"1190","10",2021-01-19,7H 58M 53S,"Sola","3.145","42.4883","15.4605",0.5773,NA,"37.6752","19.00",2021,1,19,504
"1191","10",2021-01-19,7H 58M 55S,"Sola","3.145","42.4883","15.4557",0.5574,NA,"37.6753","20.00",2021,1,19,504
"1192","10",2021-01-19,7H 58M 58S,"Sola","3.145","42.4883","15.4577",0.583,NA,"37.6812","21.00",2021,1,19,504
"1193","10",2021-01-19,7H 59M 1S,"Sola","3.145","42.4883","15.4617",0.5892,NA,"37.6822","22.00",2021,1,19,504
"1194","10",2021-01-19,7H 59M 3S,"Sola","3.145","42.4883","15.4721",0.5719,NA,"37.6871","23.00",2021,1,19,504
"1195","10",2021-01-19,7H 59M 6S,"Sola","3.145","42.4883","15.4882",0.554,NA,"37.6954","24.00",2021,1,19,504
"1196","10",2021-01-19,7H 59M 8S,"Sola","3.145","42.4883","15.5215",0.528,NA,"37.7165","25.00",2021,1,19,504
"1197","10",2021-02-02,12H 0M 24S,"Sola","3.145","42.4883","11.8504",0.3268,NA,"34.8708","3.00",2021,2,2,518
"1198","10",2021-02-02,7H 56M 15S,"Sola","3.145","42.4883","12.9510",0.3757,NA,"38.1093","4.00",2021,2,2,518
"1199","10",2021-02-02,7H 56M 18S,"Sola","3.145","42.4883","12.9530",0.3842,NA,"38.1128","5.00",2021,2,2,518
"1200","10",2021-02-02,7H 56M 21S,"Sola","3.145","42.4883","12.9518",0.3566,NA,"38.1402","6.00",2021,2,2,518
"1201","10",2021-02-02,7H 56M 23S,"Sola","3.145","42.4883","12.9521",0.3709,NA,"38.1585","7.00",2021,2,2,518
"1202","10",2021-02-02,7H 56M 26S,"Sola","3.145","42.4883","12.9554",0.3602,NA,"38.1589","8.00",2021,2,2,518
"1203","10",2021-02-02,7H 56M 28S,"Sola","3.145","42.4883","12.9578",0.3759,NA,"38.1586","9.00",2021,2,2,518
"1204","10",2021-02-02,7H 56M 31S,"Sola","3.145","42.4883","12.9621",0.338,NA,"38.1584","10.00",2021,2,2,518
"1205","10",2021-02-02,7H 56M 33S,"Sola","3.145","42.4883","12.9628",0.3384,NA,"38.1582","11.00",2021,2,2,518
"1206","10",2021-02-02,7H 56M 36S,"Sola","3.145","42.4883","12.9619",0.3357,NA,"38.1577","12.00",2021,2,2,518
"1207","10",2021-02-02,7H 56M 38S,"Sola","3.145","42.4883","12.9613",0.3142,NA,"38.1574","13.00",2021,2,2,518
"1208","10",2021-02-02,7H 56M 40S,"Sola","3.145","42.4883","12.9600",0.3209,NA,"38.1572","14.00",2021,2,2,518
"1209","10",2021-02-02,7H 56M 43S,"Sola","3.145","42.4883","12.9559",0.3151,NA,"38.1565","15.00",2021,2,2,518
"1210","10",2021-02-02,7H 56M 45S,"Sola","3.145","42.4883","12.9481",0.3161,NA,"38.1554","16.00",2021,2,2,518
"1211","10",2021-02-02,7H 56M 47S,"Sola","3.145","42.4883","12.9495",0.3051,NA,"38.1559","17.00",2021,2,2,518
"1212","10",2021-02-02,7H 56M 49S,"Sola","3.145","42.4883","12.9519",0.3235,NA,"38.1563","18.00",2021,2,2,518
"1213","10",2021-02-02,7H 56M 52S,"Sola","3.145","42.4883","12.9498",0.3218,NA,"38.1559","19.00",2021,2,2,518
"1214","10",2021-02-02,7H 56M 54S,"Sola","3.145","42.4883","12.9482",0.311,NA,"38.1559","20.00",2021,2,2,518
"1215","10",2021-02-02,7H 56M 56S,"Sola","3.145","42.4883","12.9296",0.3043,NA,"38.1532","21.00",2021,2,2,518
"1216","10",2021-02-02,7H 56M 59S,"Sola","3.145","42.4883","12.8898",0.2843,NA,"38.1477","22.00",2021,2,2,518
"1217","10",2021-02-02,7H 57M 1S,"Sola","3.145","42.4883","12.8807",0.2866,NA,"38.1479","23.00",2021,2,2,518
"1218","10",2021-02-02,7H 57M 3S,"Sola","3.145","42.4883","12.8851",0.3029,NA,"38.1488","24.00",2021,2,2,518
"1219","10",2021-02-02,7H 57M 5S,"Sola","3.145","42.4883","12.8759",0.3306,NA,"38.1471","25.00",2021,2,2,518
"1220","10",2021-02-09,7H 30M 51S,"Sola","3.145","42.4883","11.6678",0.566,NA,"36.7173","1.00",2021,2,9,525
"1221","10",2021-02-09,7H 30M 53S,"Sola","3.145","42.4883","11.6749",0.5889,NA,"37.5277","2.00",2021,2,9,525
"1222","10",2021-02-09,7H 30M 55S,"Sola","3.145","42.4883","11.6731",0.6112,NA,"37.5583","3.00",2021,2,9,525
"1223","10",2021-02-09,7H 30M 56S,"Sola","3.145","42.4883","11.6781",0.6017,NA,"37.5603","4.00",2021,2,9,525
"1224","10",2021-02-09,7H 30M 58S,"Sola","3.145","42.4883","11.6784",0.5925,NA,"37.5600","5.00",2021,2,9,525
"1225","10",2021-02-09,7H 31M 0S,"Sola","3.145","42.4883","11.6809",0.5953,NA,"37.5640","6.00",2021,2,9,525
"1226","10",2021-02-09,7H 31M 2S,"Sola","3.145","42.4883","11.6812",0.6032,NA,"37.5662","7.00",2021,2,9,525
"1227","10",2021-02-09,7H 31M 4S,"Sola","3.145","42.4883","11.6885",0.6178,NA,"37.5672","8.00",2021,2,9,525
"1228","10",2021-02-09,7H 31M 5S,"Sola","3.145","42.4883","11.7330",0.6215,NA,"37.5883","9.00",2021,2,9,525
"1229","10",2021-02-09,7H 31M 7S,"Sola","3.145","42.4883","11.8340",0.588,NA,"37.6589","10.00",2021,2,9,525
"1230","10",2021-02-09,7H 31M 9S,"Sola","3.145","42.4883","11.8692",0.5727,NA,"37.6761","11.00",2021,2,9,525
"1231","10",2021-02-09,7H 31M 11S,"Sola","3.145","42.4883","11.8765",0.5549,NA,"37.6919","12.00",2021,2,9,525
"1232","10",2021-02-09,7H 31M 13S,"Sola","3.145","42.4883","11.8785",0.5521,NA,"37.6930","13.00",2021,2,9,525
"1233","10",2021-02-09,7H 31M 14S,"Sola","3.145","42.4883","11.8796",0.5598,NA,"37.6993","14.00",2021,2,9,525
"1234","10",2021-02-09,7H 31M 16S,"Sola","3.145","42.4883","11.8812",0.5894,NA,"37.7033","15.00",2021,2,9,525
"1235","10",2021-02-09,7H 31M 18S,"Sola","3.145","42.4883","11.8826",0.5713,NA,"37.7104","16.00",2021,2,9,525
"1236","10",2021-02-09,7H 31M 20S,"Sola","3.145","42.4883","11.8893",0.5447,NA,"37.7249","17.00",2021,2,9,525
"1237","10",2021-02-09,7H 31M 21S,"Sola","3.145","42.4883","11.9144",0.6095,NA,"37.7325","18.00",2021,2,9,525
"1238","10",2021-02-09,7H 31M 23S,"Sola","3.145","42.4883","11.9315",0.541,NA,"37.7673","19.00",2021,2,9,525
"1239","10",2021-02-09,7H 31M 25S,"Sola","3.145","42.4883","11.9364",0.5232,NA,"37.7934","20.00",2021,2,9,525
"1240","10",2021-02-09,7H 31M 27S,"Sola","3.145","42.4883","11.9308",0.5186,NA,"37.8013","21.00",2021,2,9,525
"1241","10",2021-02-09,7H 31M 29S,"Sola","3.145","42.4883","11.9225",0.5573,NA,"37.8020","22.00",2021,2,9,525
"1242","10",2021-02-09,7H 31M 30S,"Sola","3.145","42.4883","11.9141",0.5526,NA,"37.8126","23.00",2021,2,9,525
"1243","10",2021-02-09,7H 31M 32S,"Sola","3.145","42.4883","11.9115",0.5306,NA,"37.8155","24.00",2021,2,9,525
"1244","10",2021-02-16,7H 51M 52S,"Sola","3.145","42.4883","12.0372",0.2531,NA,"35.7247","1.00",2021,2,16,532
"1245","10",2021-02-16,7H 51M 54S,"Sola","3.145","42.4883","12.1022",0.3622,NA,"37.7841","2.00",2021,2,16,532
"1246","10",2021-02-16,7H 51M 56S,"Sola","3.145","42.4883","12.0986",0.3776,NA,"37.8452","3.00",2021,2,16,532
"1247","10",2021-02-16,7H 51M 57S,"Sola","3.145","42.4883","12.1438",0.3846,NA,"37.8360","4.00",2021,2,16,532
"1248","10",2021-02-16,7H 51M 59S,"Sola","3.145","42.4883","12.1545",0.4074,NA,"37.8287","5.00",2021,2,16,532
"1249","10",2021-02-16,7H 52M 1S,"Sola","3.145","42.4883","12.1604",0.4478,NA,"37.8200","6.00",2021,2,16,532
"1250","10",2021-02-16,7H 52M 3S,"Sola","3.145","42.4883","12.2008",0.5788,NA,"37.8235","7.00",2021,2,16,532
"1251","10",2021-02-16,7H 52M 4S,"Sola","3.145","42.4883","12.3743",0.4597,NA,"37.8671","8.00",2021,2,16,532
"1252","10",2021-02-16,7H 52M 6S,"Sola","3.145","42.4883","12.5132",0.3868,NA,"37.8342","9.00",2021,2,16,532
"1253","10",2021-02-16,7H 52M 8S,"Sola","3.145","42.4883","12.7086",0.3826,NA,"37.9759","10.00",2021,2,16,532
"1254","10",2021-02-16,7H 52M 10S,"Sola","3.145","42.4883","12.7555",0.3658,NA,"37.9742","11.00",2021,2,16,532
"1255","10",2021-02-16,7H 52M 12S,"Sola","3.145","42.4883","12.7837",0.3763,NA,"38.0288","12.00",2021,2,16,532
"1256","10",2021-02-16,7H 52M 14S,"Sola","3.145","42.4883","12.7768",0.3708,NA,"38.0200","13.00",2021,2,16,532
"1257","10",2021-02-16,7H 52M 15S,"Sola","3.145","42.4883","12.7761",0.3982,NA,"38.0434","14.00",2021,2,16,532
"1258","10",2021-02-16,7H 52M 17S,"Sola","3.145","42.4883","12.7624",0.343,NA,"38.0239","15.00",2021,2,16,532
"1259","10",2021-02-16,7H 52M 19S,"Sola","3.145","42.4883","12.7359",0.3276,NA,"38.0216","16.00",2021,2,16,532
"1260","10",2021-02-16,7H 52M 21S,"Sola","3.145","42.4883","12.7083",0.3265,NA,"38.0290","17.00",2021,2,16,532
"1261","10",2021-02-16,7H 52M 22S,"Sola","3.145","42.4883","12.6694",0.3369,NA,"38.0238","18.00",2021,2,16,532
"1262","10",2021-02-16,7H 52M 24S,"Sola","3.145","42.4883","12.6237",0.3244,NA,"38.0179","19.00",2021,2,16,532
"1263","10",2021-02-16,7H 52M 26S,"Sola","3.145","42.4883","12.5693",0.3284,NA,"38.0106","20.00",2021,2,16,532
"1264","10",2021-02-16,7H 52M 28S,"Sola","3.145","42.4883","12.5305",0.3431,NA,"38.0030","21.00",2021,2,16,532
"1265","10",2021-02-16,7H 52M 30S,"Sola","3.145","42.4883","12.4867",0.3991,NA,"37.9940","22.00",2021,2,16,532
"1266","10",2021-02-16,7H 52M 32S,"Sola","3.145","42.4883","12.4531",0.3649,NA,"37.9842","23.00",2021,2,16,532
"1267","10",2021-02-16,7H 52M 33S,"Sola","3.145","42.4883","12.4281",0.3801,NA,"37.9766","24.00",2021,2,16,532
"1268","10",2021-02-16,7H 52M 35S,"Sola","3.145","42.4883","12.4030",0.3934,NA,"37.9723","25.00",2021,2,16,532
"1269","10",2021-02-16,7H 52M 37S,"Sola","3.145","42.4883","12.3829",0.4099,NA,"37.9701","26.00",2021,2,16,532
"1270","10",2021-02-23,7H 41M 42S,"Sola","3.145","42.4883","11.6174",5.4867,NA,"34.7465","1.00",2021,2,23,539
"1271","10",2021-02-23,7H 41M 44S,"Sola","3.145","42.4883","11.6154",0.7077,NA,"35.9072","2.00",2021,2,23,539
"1272","10",2021-02-23,7H 41M 46S,"Sola","3.145","42.4883","11.6134",0.5243,NA,"35.9872","3.00",2021,2,23,539
"1273","10",2021-02-23,7H 41M 47S,"Sola","3.145","42.4883","11.6219",0.5289,NA,"36.0029","4.00",2021,2,23,539
"1274","10",2021-02-23,7H 41M 49S,"Sola","3.145","42.4883","11.6263",0.5203,NA,"36.0602","5.00",2021,2,23,539
"1275","10",2021-02-23,7H 41M 51S,"Sola","3.145","42.4883","11.6328",0.517,NA,"36.0695","6.00",2021,2,23,539
"1276","10",2021-02-23,7H 41M 53S,"Sola","3.145","42.4883","11.6311",0.5161,NA,"36.0935","7.00",2021,2,23,539
"1277","10",2021-02-23,7H 41M 55S,"Sola","3.145","42.4883","11.6340",0.5224,NA,"36.1102","8.00",2021,2,23,539
"1278","10",2021-02-23,7H 41M 57S,"Sola","3.145","42.4883","11.6285",0.5349,NA,"36.1209","9.00",2021,2,23,539
"1279","10",2021-02-23,7H 41M 59S,"Sola","3.145","42.4883","11.6260",0.5283,NA,"36.1270","10.00",2021,2,23,539
"1280","10",2021-02-23,7H 42M 0S,"Sola","3.145","42.4883","11.6260",0.5158,NA,"36.1313","11.00",2021,2,23,539
"1281","10",2021-02-23,7H 42M 3S,"Sola","3.145","42.4883","11.6260",0.5155,NA,"36.1392","12.00",2021,2,23,539
"1282","10",2021-02-23,7H 42M 5S,"Sola","3.145","42.4883","11.6235",0.5109,NA,"36.1507","13.00",2021,2,23,539
"1283","10",2021-02-23,7H 42M 6S,"Sola","3.145","42.4883","11.6405",0.5076,NA,"36.3008","14.00",2021,2,23,539
"1284","10",2021-02-23,7H 42M 8S,"Sola","3.145","42.4883","11.6826",0.4723,NA,"36.6261","15.00",2021,2,23,539
"1285","10",2021-02-23,7H 42M 10S,"Sola","3.145","42.4883","11.7216",0.4605,NA,"37.0406","16.00",2021,2,23,539
"1286","10",2021-02-23,7H 42M 12S,"Sola","3.145","42.4883","11.7248",0.4538,NA,"37.1051","17.00",2021,2,23,539
"1287","10",2021-02-23,7H 42M 13S,"Sola","3.145","42.4883","11.7274",0.452,NA,"37.1393","18.00",2021,2,23,539
"1288","10",2021-02-23,7H 42M 16S,"Sola","3.145","42.4883","11.7297",0.4457,NA,"37.1694","19.00",2021,2,23,539
"1289","10",2021-02-23,7H 42M 17S,"Sola","3.145","42.4883","11.7319",0.4609,NA,"37.2003","20.00",2021,2,23,539
"1290","10",2021-02-23,7H 42M 19S,"Sola","3.145","42.4883","11.7311",0.4648,NA,"37.2054","21.00",2021,2,23,539
"1291","10",2021-02-23,7H 42M 21S,"Sola","3.145","42.4883","11.7299",0.4619,NA,"37.2070","22.00",2021,2,23,539
"1292","10",2021-03-02,7H 40M 36S,"Sola","3.145","42.4883","12.2917",0.8695,NA,"32.7525","1.00",2021,3,2,546
"1293","10",2021-03-02,7H 40M 38S,"Sola","3.145","42.4883","12.3010",1.1103,NA,"35.2126","2.00",2021,3,2,546
"1294","10",2021-03-02,7H 40M 40S,"Sola","3.145","42.4883","12.3272",1.1935,NA,"35.3868","3.00",2021,3,2,546
"1295","10",2021-03-02,7H 40M 42S,"Sola","3.145","42.4883","12.3433",1.4133,NA,"35.4851","4.00",2021,3,2,546
"1296","10",2021-03-02,7H 40M 43S,"Sola","3.145","42.4883","12.3525",1.4919,NA,"35.5437","5.00",2021,3,2,546
"1297","10",2021-03-02,7H 40M 45S,"Sola","3.145","42.4883","12.3574",1.451,NA,"35.6338","6.00",2021,3,2,546
"1298","10",2021-03-02,7H 40M 47S,"Sola","3.145","42.4883","12.3597",1.3793,NA,"35.6755","7.00",2021,3,2,546
"1299","10",2021-03-02,7H 40M 49S,"Sola","3.145","42.4883","12.3565",1.4063,NA,"35.7301","8.00",2021,3,2,546
"1300","10",2021-03-02,7H 40M 50S,"Sola","3.145","42.4883","12.3655",1.4459,NA,"35.7855","9.00",2021,3,2,546
"1301","10",2021-03-02,7H 40M 52S,"Sola","3.145","42.4883","12.3306",1.3381,NA,"35.8621","10.00",2021,3,2,546
"1302","10",2021-03-02,7H 40M 54S,"Sola","3.145","42.4883","12.3044",1.2695,NA,"35.9512","11.00",2021,3,2,546
"1303","10",2021-03-02,7H 40M 56S,"Sola","3.145","42.4883","12.2902",1.1865,NA,"36.0139","12.00",2021,3,2,546
"1304","10",2021-03-02,7H 40M 58S,"Sola","3.145","42.4883","12.2351",1.1224,NA,"36.1976","13.00",2021,3,2,546
"1305","10",2021-03-02,7H 40M 59S,"Sola","3.145","42.4883","12.2022",1.0051,NA,"36.3332","14.00",2021,3,2,546
"1306","10",2021-03-02,7H 41M 1S,"Sola","3.145","42.4883","12.1817",0.9437,NA,"36.4851","15.00",2021,3,2,546
"1307","10",2021-03-02,7H 41M 3S,"Sola","3.145","42.4883","12.1517",0.7864,NA,"36.6652","16.00",2021,3,2,546
"1308","10",2021-03-02,7H 41M 5S,"Sola","3.145","42.4883","12.1328",0.6748,NA,"36.7596","17.00",2021,3,2,546
"1309","10",2021-03-02,7H 41M 7S,"Sola","3.145","42.4883","12.0648",0.6191,NA,"36.8323","18.00",2021,3,2,546
"1310","10",2021-03-02,7H 41M 8S,"Sola","3.145","42.4883","11.9990",0.5626,NA,"36.9308","19.00",2021,3,2,546
"1311","10",2021-03-02,7H 41M 10S,"Sola","3.145","42.4883","11.9898",0.526,NA,"36.9760","20.00",2021,3,2,546
"1312","10",2021-03-02,7H 41M 12S,"Sola","3.145","42.4883","11.9813",0.5013,NA,"37.0324","21.00",2021,3,2,546
"1313","10",2021-03-02,7H 41M 14S,"Sola","3.145","42.4883","11.9782",0.4778,NA,"37.0647","22.00",2021,3,2,546
"1314","10",2021-03-09,7H 46M 14S,"Sola","3.145","42.4883","12.4201",0.4912,NA,"34.9682","1.00",2021,3,9,553
"1315","10",2021-03-09,7H 46M 17S,"Sola","3.145","42.4883","12.4235",0.5128,NA,"35.3355","2.00",2021,3,9,553
"1316","10",2021-03-09,7H 46M 19S,"Sola","3.145","42.4883","12.4253",0.5159,NA,"35.3334","3.00",2021,3,9,553
"1317","10",2021-03-09,7H 46M 21S,"Sola","3.145","42.4883","12.4280",0.5687,NA,"35.3412","4.00",2021,3,9,553
"1318","10",2021-03-09,7H 46M 23S,"Sola","3.145","42.4883","12.4350",0.6274,NA,"35.3453","5.00",2021,3,9,553
"1319","10",2021-03-09,7H 46M 25S,"Sola","3.145","42.4883","12.4517",0.711,NA,"35.3590","6.00",2021,3,9,553
"1320","10",2021-03-09,7H 46M 27S,"Sola","3.145","42.4883","12.4599",0.7817,NA,"35.3674","7.00",2021,3,9,553
"1321","10",2021-03-09,7H 46M 28S,"Sola","3.145","42.4883","12.4780",0.8162,NA,"35.4125","8.00",2021,3,9,553
"1322","10",2021-03-09,7H 46M 30S,"Sola","3.145","42.4883","12.4837",0.8418,NA,"35.4290","9.00",2021,3,9,553
"1323","10",2021-03-09,7H 46M 32S,"Sola","3.145","42.4883","12.4853",0.8609,NA,"35.4439","10.00",2021,3,9,553
"1324","10",2021-03-09,7H 46M 34S,"Sola","3.145","42.4883","12.4850",0.8529,NA,"35.4527","11.00",2021,3,9,553
"1325","10",2021-03-09,7H 46M 36S,"Sola","3.145","42.4883","12.4865",0.8551,NA,"35.4622","12.00",2021,3,9,553
"1326","10",2021-03-09,7H 46M 37S,"Sola","3.145","42.4883","12.4869",0.8631,NA,"35.4728","13.00",2021,3,9,553
"1327","10",2021-03-09,7H 46M 39S,"Sola","3.145","42.4883","12.4874",0.8549,NA,"35.4901","14.00",2021,3,9,553
"1328","10",2021-03-09,7H 46M 41S,"Sola","3.145","42.4883","12.4878",0.8599,NA,"35.5023","15.00",2021,3,9,553
"1329","10",2021-03-09,7H 46M 43S,"Sola","3.145","42.4883","12.4879",0.8728,NA,"35.5164","16.00",2021,3,9,553
"1330","10",2021-03-09,7H 46M 45S,"Sola","3.145","42.4883","12.4888",0.8711,NA,"35.5293","17.00",2021,3,9,553
"1331","10",2021-03-09,7H 46M 47S,"Sola","3.145","42.4883","12.4910",0.8651,NA,"35.5407","18.00",2021,3,9,553
"1332","10",2021-03-09,7H 46M 49S,"Sola","3.145","42.4883","12.4947",0.8783,NA,"35.5512","19.00",2021,3,9,553
"1333","10",2021-03-09,7H 46M 52S,"Sola","3.145","42.4883","12.4986",0.8806,NA,"35.5796","20.00",2021,3,9,553
"1334","10",2021-03-09,7H 46M 54S,"Sola","3.145","42.4883","12.5013",0.8917,NA,"35.6188","21.00",2021,3,9,553
"1335","10",2021-03-09,7H 46M 57S,"Sola","3.145","42.4883","12.5024",0.8915,NA,"35.6738","22.00",2021,3,9,553
"1336","10",2021-03-09,7H 46M 59S,"Sola","3.145","42.4883","12.5024",0.8932,NA,"35.7053","23.00",2021,3,9,553
"1337","10",2021-03-09,7H 47M 1S,"Sola","3.145","42.4883","12.5034",0.9029,NA,"35.7405","24.00",2021,3,9,553
"1338","10",2021-03-09,7H 47M 4S,"Sola","3.145","42.4883","12.5080",0.9071,NA,"35.8491","25.00",2021,3,9,553
"1339","10",2021-03-16,7H 46M 15S,"Sola","3.145","42.4883","12.5616",0.2894,NA,"34.4468","1.00",2021,3,16,560
"1340","10",2021-03-16,7H 46M 19S,"Sola","3.145","42.4883","12.5841",0.4801,NA,"37.2183","2.00",2021,3,16,560
"1341","10",2021-03-16,7H 46M 21S,"Sola","3.145","42.4883","12.5760",0.5031,NA,"37.1016","3.00",2021,3,16,560
"1342","10",2021-03-16,7H 46M 23S,"Sola","3.145","42.4883","12.5800",0.5184,NA,"37.1180","4.00",2021,3,16,560
"1343","10",2021-03-16,7H 46M 25S,"Sola","3.145","42.4883","12.5738",0.5849,NA,"37.1209","5.00",2021,3,16,560
"1344","10",2021-03-16,7H 46M 27S,"Sola","3.145","42.4883","12.5855",0.6096,NA,"37.1269","6.00",2021,3,16,560
"1345","10",2021-03-16,7H 46M 28S,"Sola","3.145","42.4883","12.5797",0.6406,NA,"37.1319","7.00",2021,3,16,560
"1346","10",2021-03-16,7H 46M 30S,"Sola","3.145","42.4883","12.5878",0.6467,NA,"37.1211","8.00",2021,3,16,560
"1347","10",2021-03-16,7H 46M 32S,"Sola","3.145","42.4883","12.5945",0.6452,NA,"37.1411","9.00",2021,3,16,560
"1348","10",2021-03-16,7H 46M 34S,"Sola","3.145","42.4883","12.5950",0.6287,NA,"37.1456","10.00",2021,3,16,560
"1349","10",2021-03-16,7H 46M 36S,"Sola","3.145","42.4883","12.5890",0.6178,NA,"37.1438","11.00",2021,3,16,560
"1350","10",2021-03-16,7H 46M 38S,"Sola","3.145","42.4883","12.5830",0.6132,NA,"37.1433","12.00",2021,3,16,560
"1351","10",2021-03-16,7H 46M 40S,"Sola","3.145","42.4883","12.5837",0.6237,NA,"37.1477","13.00",2021,3,16,560
"1352","10",2021-03-16,7H 46M 41S,"Sola","3.145","42.4883","12.5849",0.6174,NA,"37.1495","14.00",2021,3,16,560
"1353","10",2021-03-16,7H 46M 43S,"Sola","3.145","42.4883","12.5855",0.6082,NA,"37.1496","15.00",2021,3,16,560
"1354","10",2021-03-16,7H 46M 45S,"Sola","3.145","42.4883","12.5851",0.6088,NA,"37.1535","16.00",2021,3,16,560
"1355","10",2021-03-16,7H 46M 47S,"Sola","3.145","42.4883","12.5856",0.6176,NA,"37.1564","17.00",2021,3,16,560
"1356","10",2021-03-16,7H 46M 49S,"Sola","3.145","42.4883","12.5865",0.6191,NA,"37.1571","18.00",2021,3,16,560
"1357","10",2021-03-16,7H 46M 51S,"Sola","3.145","42.4883","12.5854",0.6205,NA,"37.1557","19.00",2021,3,16,560
"1358","10",2021-03-16,7H 46M 53S,"Sola","3.145","42.4883","12.5875",0.6184,NA,"37.1574","20.00",2021,3,16,560
"1359","10",2021-03-16,7H 46M 55S,"Sola","3.145","42.4883","12.5902",0.6281,NA,"37.1616","21.00",2021,3,16,560
"1360","10",2021-03-16,7H 46M 57S,"Sola","3.145","42.4883","12.5935",0.6328,NA,"37.1634","22.00",2021,3,16,560
"1361","10",2021-03-16,7H 46M 59S,"Sola","3.145","42.4883","12.5969",0.626,NA,"37.1652","23.00",2021,3,16,560
"1362","10",2021-03-16,7H 47M 1S,"Sola","3.145","42.4883","12.5964",0.6303,NA,"37.1656","24.00",2021,3,16,560
"1363","10",2021-03-25,9H 25M 9S,"Sola","3.145","42.4883","12.4111",0.5775,NA,"32.8137","1.00",2021,3,25,569
"1364","10",2021-03-25,9H 25M 10S,"Sola","3.145","42.4883","12.2573",0.1987,NA,"37.3528","2.00",2021,3,25,569
"1365","10",2021-03-25,9H 25M 12S,"Sola","3.145","42.4883","12.2618",0.2042,NA,"37.7087","3.00",2021,3,25,569
"1366","10",2021-03-25,9H 25M 17S,"Sola","3.145","42.4883","12.3518",0.2167,NA,"37.5997","4.00",2021,3,25,569
"1367","10",2021-03-25,9H 25M 19S,"Sola","3.145","42.4883","12.3863",0.2011,NA,"37.6075","5.00",2021,3,25,569
"1368","10",2021-03-25,9H 25M 21S,"Sola","3.145","42.4883","12.3570",0.2022,NA,"37.6599","6.00",2021,3,25,569
"1369","10",2021-03-25,9H 25M 22S,"Sola","3.145","42.4883","12.3494",0.2068,NA,"37.6627","7.00",2021,3,25,569
"1370","10",2021-03-25,9H 25M 24S,"Sola","3.145","42.4883","12.3444",0.2139,NA,"37.6363","8.00",2021,3,25,569
"1371","10",2021-03-25,9H 25M 26S,"Sola","3.145","42.4883","12.3270",0.2315,NA,"37.6378","9.00",2021,3,25,569
"1372","10",2021-03-25,9H 25M 28S,"Sola","3.145","42.4883","12.3073",0.2469,NA,"37.6380","10.00",2021,3,25,569
"1373","10",2021-03-25,9H 25M 29S,"Sola","3.145","42.4883","12.2615",0.2664,NA,"37.6455","11.00",2021,3,25,569
"1374","10",2021-03-25,9H 25M 31S,"Sola","3.145","42.4883","12.2222",0.304,NA,"37.6499","12.00",2021,3,25,569
"1375","10",2021-03-25,9H 25M 33S,"Sola","3.145","42.4883","12.2004",0.3439,NA,"37.6545","13.00",2021,3,25,569
"1376","10",2021-03-25,9H 25M 35S,"Sola","3.145","42.4883","12.1807",0.3867,NA,"37.6534","14.00",2021,3,25,569
"1377","10",2021-03-25,9H 25M 36S,"Sola","3.145","42.4883","12.1608",0.4312,NA,"37.6484","15.00",2021,3,25,569
"1378","10",2021-03-25,9H 25M 38S,"Sola","3.145","42.4883","12.1356",0.4776,NA,"37.6616","16.00",2021,3,25,569
"1379","10",2021-03-25,9H 25M 40S,"Sola","3.145","42.4883","12.1201",0.5466,NA,"37.6820","17.00",2021,3,25,569
"1380","10",2021-03-25,9H 25M 42S,"Sola","3.145","42.4883","12.0638",0.5815,NA,"37.6786","18.00",2021,3,25,569
"1381","10",2021-03-25,9H 25M 44S,"Sola","3.145","42.4883","12.0295",0.6102,NA,"37.6679","19.00",2021,3,25,569
"1382","10",2021-03-25,9H 25M 45S,"Sola","3.145","42.4883","12.0010",0.65,NA,"37.6549","20.00",2021,3,25,569
"1383","10",2021-03-25,9H 25M 47S,"Sola","3.145","42.4883","11.9821",0.6785,NA,"37.6662","21.00",2021,3,25,569
"1384","10",2021-03-25,9H 25M 49S,"Sola","3.145","42.4883","11.9389",0.7167,NA,"37.6799","22.00",2021,3,25,569
"1385","10",2021-03-25,9H 25M 51S,"Sola","3.145","42.4883","11.8810",0.7432,NA,"37.7005","23.00",2021,3,25,569
