"time","ab"
2015-02-07,3737.05406530012
2015-02-08,3752.59467034213
2015-02-09,3778.97915333129
2015-02-10,3816.44054247926
2015-02-11,3865.19968834727
2015-02-12,3925.46936916545
2015-02-13,3997.45881959112
2015-02-14,4081.37850265248
2015-02-15,4177.44488584256
2015-02-16,4285.8849276896
2015-02-17,4406.93993658621
2015-02-18,4540.8684357414
2015-02-19,4687.94766326264
2015-02-20,4848.47335998582
2015-02-21,5022.75755314582
2015-02-22,5211.12413170799
2015-02-23,5413.90212587571
2015-02-24,5631.41674169381
2015-02-25,5863.97835095695
2015-02-26,6111.86978337482
2015-02-27,6375.33239774619
2015-02-28,6654.55150826851
2015-03-01,6949.64180048973
2015-03-02,7260.63338266594
2015-03-03,7587.4590817106
2015-03-04,7929.94351320153
2015-03-05,8287.79434141415
2015-03-06,8660.59601055107
2015-03-07,9047.80608604236
2015-03-08,9448.75420817722
2015-03-09,9862.64354045411
2015-03-10,10288.5544997145
2015-03-11,10725.4504885701
2015-03-12,11172.1853135129
2015-03-13,11627.5119621919
2015-03-14,12090.0924262871
2015-03-15,12558.5082866874
2015-03-16,13031.2718193353
2015-03-17,13506.8374275351
2015-03-18,13983.6132548009
2015-03-19,14459.9728775276
2015-03-20,14934.2670160307
2015-03-21,15404.8352338952
2015-03-22,15870.0176180823
2015-03-23,16328.1664454906
2015-03-24,16777.6578458395
2015-03-25,17216.9034663811
2015-03-26,17644.3621318984
2015-03-27,18058.5514747581
2015-03-28,18458.059485693
2015-03-29,18841.5559078887
2015-03-30,19207.8033664445
2015-03-31,19555.6680941246
2015-04-01,19884.1300845032
2015-04-02,20192.2924772382
2015-04-03,20479.3899595493
2015-04-04,20744.795955254
2015-04-05,20988.0283700809
2015-04-06,21208.7536712401
2015-04-07,21406.7891017553
2015-04-08,21582.1028664443
2015-04-09,21734.8121764575
2015-04-10,21865.1791016196
2015-04-11,21973.6042521014
2015-04-12,22060.618389699
2015-04-13,22126.8721498624
2015-04-14,22173.1241335854
2015-04-15,22200.2276980863
2015-04-16,22209.1168318183
2015-04-17,22200.7915383733
2015-04-18,22176.303172011
2015-04-19,22136.740163082
2015-04-20,22083.2145444031
2015-04-21,22016.8496413159
2015-04-22,21938.7692218935
2015-04-23,21850.0883240415
2015-04-24,21751.9058883607
2015-04-25,21645.2992352555
2015-04-26,21531.3203373675
2015-04-27,21410.9937588653
2015-04-28,21285.3160653504
2015-04-29,21155.2564548809
2015-04-30,21021.7583233883
2015-05-01,20885.7414568472
2015-05-02,20748.1045372581
2015-05-03,20609.7276582633
2015-05-04,20471.4745670012
2015-05-05,20334.1943792608
2015-05-06,20198.7225527879
2015-05-07,20065.8809464964
2015-05-08,19936.4768394636
2015-05-09,19811.3008313777
2015-05-10,19691.123594408
2015-05-11,19576.6914944402
2015-05-12,19468.7211467209
2015-05-13,19367.8930167571
2015-05-14,19274.8442214792
2015-05-15,19190.1607277271
2015-05-16,19114.3691844149
2015-05-17,19047.9286603196
2015-05-18,18991.222589998
2015-05-19,18944.5512541971
2015-05-20,18908.1251362493
2015-05-21,18882.0595000953
2015-05-22,18866.3705264621
2015-05-23,18860.973319231
2015-05-24,18865.6820525492
2015-05-25,18880.2124699719
2015-05-26,18904.1868701903
2015-05-27,18937.1416214289
2015-05-28,18978.537141662
2015-05-29,19027.7701692432
2015-05-30,19084.1880345905
2015-05-31,19147.1045354793
2015-06-01,19215.8169239506
2015-06-02,19289.6234392917
2015-06-03,19367.8407754136
2015-06-04,19449.8208568919
2015-06-05,19534.9663182857
2015-06-06,19622.7441357033
2015-06-07,19712.6969447834
2015-06-08,19804.4516896215
2015-06-09,19897.7253750402
2015-06-10,19992.3278311107
2015-06-11,20088.161534782
2015-06-12,20185.2186602039
